estlocus1,Gallia,"Gallia nec cristis aestuat orba suis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div27.l6.w1,103933
estlocus4,Ausoniae,"I tamen , Ausoniae gentis decus , obuia quamuis",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div3.l15.w3,78521
estlocus1,Auentinum,"Praestat Auentinum furem et Busyridis aras ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div3.l41.w2,79388
estlocus4,Ismarii,"Ismarii stabulum praestat adire ducis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div3.l42.w1,79416
estlocus4,Caucaseasque,"Caucaseasque niues et inhospita saxa Promethei ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div3.l45.w1,79508
estlocus3,Gargani,"Quam iuga Gargani , aut Veseui incendia montis",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div3.l47.w3,79576
estlocus1,Italiam,Captiuam famulis gentibus Italiam .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div3.l56.w4,79863
estlocus2,Illyris,Pendeat ad laudes Illyris ora tuas :,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div4.l18.w4,80440
estlocus2,Illyris,"Agnoscit uultus Illyris ora tuos ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div8.l2.w3,86109
estlocus1,Epidaurus,"Si te patritiis Epidaurus honorat alumnis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div8.l21.w4,86777
estlocus1,Indus,Quem niger extrema nouerit Indus aqua ?,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div8.l22.w5,86813
estlocus4,Babylonius,Lucrinus puer et piscis Babylonius et qui,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div9.l1.w5,87190
estlocus4,Hypponis,"Hypponis puero terga premenda dedit ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div3.div9.l2.w1,87206
estlocus4,Ausonia,"Necnon Ausonia procacitate ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div1.l43.w2,109579
estlocus1,Acheronta,Fictum Acheronta putas ? Furiarum uerbera rides ?,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div10.l11.w2,127031
estlocus1,Danubio,Danubio aut Nilo non uilior Ombla fuisset,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div11.l35.w1,130593
estlocus1,Capreas,"Nec Capreas molles , Baiarum aut stagna requirat",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div11.l47.w2,130993
estlocus2,Baiarum,"Nec Capreas molles , Baiarum aut stagna requirat",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div11.l47.w4,131005
estlocus2,Corcyraeum,"Aut Corcyraeum malit habere nemus ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div11.l48.w2,131029
estlocus3,Hesperidumue,Hesperidumue hortos desideret altaque Tempe,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div11.l49.w1,131053
estlocus4,Caucaseae,"Caucaseae possent quocum rubuisse pruinae ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div11.l55.w1,131240
estlocus1,Adria,"Nanque reluctetur licet obuius Adria , mollem",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div11.l7.w5,129714
estlocus2,Gangetica,Ipsa tuas uires Gangetica terra fatetur,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div12.l39.w4,132636
estlocus1,India,Nigraque Bassaricis India uicta choris .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div12.l40.w3,132660
estlocus3,Gethis,"Bella nec humanis saeua gerenda Gethis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div12.l54.w6,133072
estlocus4,Hyblaea,Hyblaea quod arundine,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div15.l11.w1,134592
estlocus4,Hymetii,Fauos mellis Hymetii,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div15.l3.w3,134468
estlocus2,Erythraeas,Alter Erythraeas pergat mercator ad undas,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div16.l1.w2,134737
estlocus3,Aethiopas,Persequar exustos decolor Aethiopas ?,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div16.l22.w4,135408
estlocus3,Britannos,Alter et extremo scrutetur in orbe Britannos,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div16.l3.w7,134813
estlocus1,Antiliam,Vlteriusque feram nauiget Antiliam .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div16.l4.w4,134833
estlocus4,Eoas,Non mihi nunc curae est Eoas uisere gentes,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div16.l5.w6,134865
estlocus4,Auerna,"Nulla , nec infandae pestis Auerna times ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div19.l34.w5,140185
estlocus2,Eoi,"Hinc uocat Eoi concha uenusta maris ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div19.l68.w3,141381
estlocus1,Illyrici,"Rhacusam , Illyrici decus , canisque",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div20.l10.w2,143218
estlocus2,Cyclopea,Et Cyclopea saxa ductibusque,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div20.l12.w2,143266
estlocus1,Baias,Credas nec ueteres fuisse Baias .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div20.l20.w5,143466
estlocus4,Barculumque,Infestum mare Barculumque Teucamque,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div20.l34.w3,143801
estlocus2,Dardanosque,Incunabula Dardanosque montes,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div20.l41.w2,143957
estlocus1,Illyriam,"Omnemque Illyriam libens honestas ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div20.l45.w2,144041
estlocus1,Illyriae,Vastos Illyriae colonus asper,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div22.l23.w2,145168
estlocus4,Indico,"Indico Genium meumque fraudo ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div22.l36.w1,145484
estlocus4,Caribdis,"Importunus hydrops , uorax Caribdis .",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div22.l64.w4,146179
estlocus4,Coccyti,"Coccyti soboles , soror Megerae ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div23.l13.w1,146562
estlocus1,Indus,"Amphrysum prope nascitur , quod Indus",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div23.l41.w5,147305
estlocus1,Cyrenis,"Ergo quod Lybicis uiret Cyrenis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div23.l47.w5,147460
estlocus1,Athlas,"Athlas caelifer , experire et offam",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div23.l49.w1,147496
estlocus4,Idalius,Taela quot Idalius prompsit acerba puer .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div3.l20.w3,112033
estlocus2,Chaonii,Chaonii nemoris praecinat augur auis .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div3.l52.w1,113123
estlocus4,Ituraeas,Nec tot Ituraeas armare uenena sagittas,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div3.l57.w3,113315
estlocus1,Asiae,"Aut Asiae molles uincere diuitiae ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div3.l74.w2,113858
estlocus4,Assyrii,"Vrror ut Assyrii templis urruntur odores ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div4.l63.w3,116868
estlocus4,Caucaseas,"Non ego Caucaseas uerear calcare pruinas ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div4.l83.w3,117579
estlocus2,Ionii,"Et maris Ionii saeuiat ira minax ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div4.l92.w3,117879
estlocus4,Hyrcanas,Fecit et Hyrcanas succubuisse feras .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div5.l54.w3,120039
estlocus1,Erythra,"Mutarim , aut opibus , diues Erythra , tuis .",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div6.l16.w5,120968
estlocus2,Delphica,Delphica quam laudes templa mouere meas .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div6.l60.w1,122454
estlocus2,Cytheriacis,"Trita Cytheriacis concha refulget aquis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div7.l10.w2,122853
estlocus4,Colchiacis,"Nec tibi Colchiacis facies iuuenescet ahenis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div4.div8.l25.w3,124509
estlocus2,Flamminiae,Flamminiae et nostri documentum ostendet amoris,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div1.l151.w1,155232
estlocus3,Aethiopum,"Aethiopum conuiua Iouis , seu lumine fesso",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div1.l47.w1,151848
estlocus1,Ausoniae,Scilicet Ausoniae laudantem numina laurus,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div1.l73.w2,152675
estlocus2,Caledoniosque,"Componit Gallosque Caledoniosque Britannos ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l111.w3,159173
estlocus1,Istri,"Arctoasque manus , ripasque binominis Istri",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l114.w5,159265
estlocus4,Italisque,Munit ouans Italisque auertit ab arcibus hostem .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l115.w3,159281
estlocus1,Canopum,Infidamque Pharum detestatamque Canopum,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l121.w4,159497
estlocus3,Aethiopum,"2 , 44 - 45 Assimulant . . . resoluunt in margine : Humanas si quando dapes terrasque reuisunt / Aethiopum mediaque pares epulantur harena",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l45.note.w12,156957
estlocus2,Itala,Nec tantum uestris ditionibus Itala iurant,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l56.w5,157345
estlocus1,Alpes,"Nec modo trans Alpes Pirenaeumque cucurrit ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l59.w4,157433
estlocus3,Herculeas,Sed longe Herculeas audet transcendere metas,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l60.w3,157461
estlocus1,Arctonque,"Vester honos , ultra Boreanque Arctonque rigentem",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l61.w5,157501
estlocus4,Hiberne,Hiberne,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l63.corr.w,157573
estlocus1,Britannia,Orchades atque alio porrecta Britannia mundo,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l65.w5,157630
estlocus1,Antiliaeque,"Antiliaeque , fero genus intractabile ritu ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l66.w1,157642
estlocus4,Hibera,"Classis Hibera domat latisque Hispania terris ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l71.w2,157790
estlocus1,Hispania,"Classis Hibera domat latisque Hispania terris ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l71.w5,157802
estlocus1,Ister,"Moenia pellitae gentes , quas Rhenus et Ister",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l96.w7,158636
estlocus1,Hispania,"Hinc mulis aduecta suis Hispania , uerbis",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div2.l99.w5,158724
estlocus4,Antipodasque,Signifer Antipodasque ima statione coaegit,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l100.w2,166676
estlocus4,Babylonia,"Stellarum subitas Babylonia cura catheruas ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l104.w3,166784
estlocus1,Athlas,Opstupuitque humero grauiori caelifer Athlas .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l106.w5,166848
estlocus4,Herimanthaeus,Teque Herimanthaeus torua cum matre Bootes,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l119.w2,167247
estlocus4,Bootes,Teque Herimanthaeus torua cum matre Bootes,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l119.w6,167263
estlocus4,Dictaeae,Pulcraque Dictaeae stupuerunt astra puellae .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l120.w2,167275
estlocus1,Delphos,Nec uero tripodas nec oportuit hiscere Delphos,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l135.w7,167812
estlocus1,Hetruria,"Corniger , aut uano mendax Hetruria ritu ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l138.w5,167900
estlocus4,Caldaeique,"Caldaeique senes , praesaga quid astra loquantur",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l139.w1,167916
estlocus4,Cynosura,"Ecce uiros , seu quos caeli Cynosura sub imo",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l18.w6,164100
estlocus4,Helice,"Siue Lychaoniis Helice demisit ab astris ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l20.w3,164156
estlocus4,Graieue,"Vrsina de gente uides , Graieue puellae",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l21.w5,164200
estlocus1,Gangem,"Qualis apud Gangem , famulis et ouantior Indis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l234.w3,171040
estlocus4,Indis,"Qualis apud Gangem , famulis et ouantior Indis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l234.w7,171060
estlocus2,Cadmaea,"Laetior , aula nouos geminat Cadmaea triumphos .",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l241.w5,171271
estlocus4,Baleari,"Verbere nunc glandes Baleari , grandinis instar .",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l292.w4,172961
estlocus1,Eurota,Eurota mirante suos in gymnade prima,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l298.w1,173145
estlocus4,Calabrique,"Pontificis Calabrique ducis socia arma sequutum ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l357.w2,175094
estlocus1,Florentia,"Et coniuratas tremeret Florentia uires ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l363.w4,175286
estlocus4,Hetrusca,"Res Hetrusca suo : sociis Estensius armis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l409.w2,176776
estlocus1,Ferraria,"Quem Phaethontaeo Ferraria misit ab amne ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l410.w3,176816
estlocus2,Adriaci,"Vrbs Venetum , Adriaci dominatrix maxima ponti ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l413.w3,176920
estlocus1,Hetruria,"Esse tuis praesto cessauit , Hetruria , rebus .",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l414.w5,176964
estlocus1,Arni,"Vos testes , fluuii hostiles innabilis Arni ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l443.w6,177959
estlocus3,Alpes,"Non Alpes te mille iugis arcere ruentem ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div4.l446.w2,178051
estlocus1,Gallia,"Aut prohibere uelis ne tantum Gallia peccet ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div5.l14.w6,179640
estlocus1,Hesperiae,Iuncta sed Hesperiae corpus conspiret in unum,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div5.div5.l15.w3,179664
estlocus4,Hebraea,Quid quod et unguentum in tumulo atque Hebraea bibebat,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div2.l35.w8,188400
estlocus4,Boreae,Et Rhodope et Boreae Martia regna trucis .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div2.l62.w4,189267
estlocus2,Capitolino,"Nunc Capitolino rursus humata iugo ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div2.l78.w2,189815
estlocus4,Assyrio,Nuda nec Assyrio mersa liquore iacet .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div2.l84.w3,190044
estlocus4,Amphionia,Quos Amphionia saxa habuere lyra .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div21.l4.w2,210941
estlocus1,Cytheron,"Qui tamen ut rupes Rodopeia , siue Cytheron",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div21.l5.w7,210993
estlocus1,Illurici,"Et nocet Illurici pupula bina trucis ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div23.l54.w3,213111
estlocus2,Heliconia,"Sed tamen excludunt sanos Heliconia Tempe ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div23.l65.w5,213466
estlocus1,Hispania,"Quam tibi dat consors Hispania , sed decus astris",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div29.l25.w5,216364
estlocus2,Ioniumque,Tyrrenum ditant Ioniumque mare ;,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div29.l4.w3,215681
estlocus4,Delphica,Ramosum cingant Delphica serta caput ;,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div3.l112.w3,193872
estlocus4,Hyblaea,"Sic Hyblaea suos properat claementia flores ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div3.l139.w2,194731
estlocus1,Araxes,"Nec tantam imperii molem eluctatus Araxes ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div3.l169.w6,195681
estlocus3,Britannos,Quod Tanaim Nilumque interiacet atque Britannos,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div3.l171.w6,195741
estlocus1,Gangem,"Et Gangem , Eoum littus ad usque patet ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div3.l172.w2,195753
estlocus2,Eoum,"Et Gangem , Eoum littus ad usque patet ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div3.l172.w3,195761
estlocus1,Caucasus,"Hoc sibi deuictum est ; nec uallo Caucasus horrens ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div3.l173.w7,195817
estlocus1,Indum,Subiecitque suis opulentum fascibus Indum,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:crije02.croala292491.croala-lat2w:body.div6.div3.l175.w5,195889
