estLocus,Nomen,Textus,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR INITIALS,CTS URN,SEQUENCE,,,,,,,,,,,,,,,,,
estlocus1,Tartareis,Tempora Tartareis ardentque in uertice cristae .,Tartareus,urn:cite:perseus:latlexent.lex8223.1,urn:cite:croala:latmorph.morph.62.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l73.w2,995132.0,,,,,,,,,,,,,,,,,
estlocus1,Tartareum,Tantane Tartareum tenet inclaementia regem ?,Tartareus,urn:cite:perseus:latlexent.lex8223.1,urn:cite:croala:latmorph.morph.114.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l334.w2,992326.0,,,,,,,,,,,,,,,,,
estlocus1,Tartarus,"En quae castra uomit Phlegeton , quod Tartarus agmen",Tartarus,urn:cite:perseus:latlexent.lex8224.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l64.w7,994791.0,,,,,,,,,,,,,,,,,
estlocus1,Tartarus,Tartarus et tonitru longe domus alta remugit .,Tartarus,urn:cite:perseus:latlexent.lex8224.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l237.w1,1000908.0,,,,,,,,,,,,,,,,,
estlocus1,Taygetis,Taygetis si quando iugis descendit amantes,Taygetus,urn:cite:perseus:latlexent.lex8256.1,urn:cite:croala:latmorph.morph.80.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l215.w1,976887.0,,,,,,,,,,,,,,,,,
estlocus1,Tegeaeus,"Nec Tegeaeus Aper , nec quos puer enecat angues",Tegeaeus,urn:cite:perseus:latlexent.lex8267.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l170.w2,998437.0,,,,,,,,,,,,,,,,,
estlocus1,Thraces,Thraces equi et Veneris niuei pascuntur olores ;,Thrax,urn:cite:perseus:latlexent.lex8446.1,urn:cite:croala:latmorph.morph.31.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l285.w1,979506.0,,,,,,,,,,,,,,,,,
estlocus1,Thracius,"Alcide , neque te frater neque Thracius Orpheus",Thracius,urn:cite:perseus:latlexent.lex8437.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l109.w6,972834.0,,,,,,,,,,,,,,,,,
estlocus1,Thracius,""" Thracius ad sedes Erebi descendere uates",Thracius,urn:cite:perseus:latlexent.lex8437.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l109.w1,984633.0,,,,,,,,,,,,,,,,,
estlocus1,Thymbraee,Non te ad uulgatum Thymbraee uocamus Apollo,Thymbraeus,urn:cite:croala:latlextent.lext89176.1,urn:cite:croala:latmorph.morph.129.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l14.w5,969277.0,,,,,,,,,,,,,,,,,
estlocus1,Thyrintius,Quem contra breuibus fatur Thyrintius heros :,Tirynthius,urn:cite:perseus:latlexent.lex8534.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div2.l108.w5,984612.0,,,,,,,,,,,,,,,,,
estlocus1,Thyrio,Hinc media puppi Thyrio stans lucidus ostro,Thyreum,urn:cite:perseus:latlexent.lex8472.1,urn:cite:croala:latmorph.morph.135.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l312.w4,1003419.0,,,,,,,,,,,,,,,,,
estlocus1,Troiam,"Deiicis , euertis Troiam , tu Albionas imbre",Troia,urn:cite:perseus:latlexent.lex8663.1,urn:cite:croala:latmorph.morph.1.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l338.w3,1004241.0,,,,,,,,,,,,,,,,,
estlocus1,Troianus,""" Foelix Troianus Phrygia uenator ab Ida """,Troianus,urn:cite:perseus:latlexent.lex8665.1,urn:cite:croala:latmorph.morph.126.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l259.w2,978475.0,,,,,,,,,,,,,,,,,
estlocus1,Tybris,Et flauus Tybris cornuque Achelous adempto,Tybris,urn:cite:croala:latlexent.lex50071.1,urn:cite:croala:latmorph.morph.13.1,AS,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div1.l221.w3,977133.0,,,,,,,,,,,,,,,,,
estlocus4,Vrbis,Vrbis : que illyrici caput tenetur .,LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:front.app2.rdg2.div.l14.app.rdg1.w1,968544.0,,,,,,,,,,,,,,,,,
estlocus4,Vulcanus,"Taenara et Aetnaeis torrens Vulcanus ab antris ,",LEMMA,LEMMA CITE URN,MORPH CITE URN,ANNOTATOR,urn:cts:croala:bunic02.croala1761880.croala-lat2w:body.div3.l129.w5,997088.0,,,,,,,,,,,,,,,,,
